20240916|34102202300000000000|1|21|Puesta al cobro recibo emitido/reajuste|1|20240911|3|REAJUSTE|20230701|20240911|20241011|0|20240911| 000000000000309,690| 000000000000000,000|N|21|EMITIDO - PDTE. COBRO|198|1|116|1|3| 000001,00000|A98111859|CREALSA INVESTMENTS SPAIN SA|01010101|0| 000000000000286,350|0|0|1
20240916|51101003180000000000|9|11|Puesta al cobro inicial|1|20240907|2|RENOVACION|20240915|20240907|20241015|0|0| 000000000000215,030| 000000000000000,000|N|11|PTE. EMISIÓN - PDTE. COBRO|198|1|116|3|3| 000001,00000|B72285133|CRISTALERIA SUMARGLASS SL|01010102|0| 000000000000213,750|0|0|9
20240916|51101002170000000000|13|11|Puesta al cobro inicial|1|20240907|2|RENOVACION|20240915|20240907|20241015|0|0| 000000000000812,340| 000000000000000,000|N|11|PTE. EMISIÓN - PDTE. COBRO|198|1|116|4|3| 000001,00000|A08798027|FUSTES ANDREU SA|01010102|0| 000000000000807,500|0|0|13
20240916|51101004192000000000|5|11|Puesta al cobro inicial|1|20240907|2|RENOVACION|20240915|20240907|20241015|0|0| 000000000000140,970| 000000000000000,000|N|11|PTE. EMISIÓN - PDTE. COBRO|198|1|116|2|3| 000001,00000|B30468581|MUNOZ ALCARAZ S.L.|01010102|0| 000000000000140,130|0|0|5
20240916|51101003181000000000|9|15|Emitir Recibo|2|20240916|2|RENOVACION|20240919|20240916|20241019|0|20240916| 000000000000140,970| 000000000000000,000|N|21|EMITIDO - PDTE. COBRO|198|1|116|3|3| 000001,00000|B47716212|BODEGAS MALACUERA SL.|01010102|0| 000000000000140,130|0|0|9
20240916|51101003184000000000|9|11|Puesta al cobro inicial|1|20240916|2|RENOVACION|20240923|20240916|20241023|0|0| 000000000000234,150| 000000000000000,000|N|11|PTE. EMISIÓN - PDTE. COBRO|198|1|116|3|3| 000001,00000|B06559777|ACEREX HIERROS, S.L.|01010102|0| 000000000000232,750|0|0|9
20240916|51101003451000000000|8|13|Cobro del Recibo|3|20240916|2|RENOVACION|20231219|20240916|20241019|20240916|20240916| 000000000000454,000| 000000000000420,370|S|22|EMITIDO - COBRADO TOTAL|198|1|116|2|3| 000001,00000|B72425200|SERCATRUCK S.L.|01010101|0| 000000000000420,370|0|0|8
20240916|51101004217000000000|5|15|Emitir Recibo|2|20240916|2|RENOVACION|20240919|20240916|20241019|0|20240916| 000000000000327,320| 000000000000000,000|N|21|EMITIDO - PDTE. COBRO|198|1|116|2|3| 000001,00000|B18595462|REFUEN SL|01010102|0| 000000000000325,370|0|0|5
20240916|51101004413000000000|4|13|Cobro del Recibo|3|20240916|1|EMISION|20231219|20240916|20241019|20240916|20240916| 000000000000754,110| 000000000000698,250|S|22|EMITIDO - COBRADO TOTAL|198|1|116|1|3| 000001,00000|B73871790|HIELOS CABEZO VERDE SL.|01010101|0| 000000000000698,250|0|0|4
20240916|51101004418000000000|4|13|Cobro del Recibo|3|20240916|1|EMISION|20231219|20240916|20241019|20240916|20240916| 000000000000754,110| 000000000000698,250|S|22|EMITIDO - COBRADO TOTAL|198|1|116|1|3| 000001,00000|B27740240|WDIXITAL SPAIN SL.|01010101|0| 000000000000698,250|0|0|4
20240916|51101004603000000000|3|13|Cobro del Recibo|3|20240916|1|EMISION|20240319|20240916|20241019|20240916|20240916| 000000000000454,000| 000000000000420,370|S|22|EMITIDO - COBRADO TOTAL|198|1|116|1|3| 000001,00000|B70812425|RECAMBIOS VALE S.L|01010101|0| 000000000000420,370|0|0|3
20240916|51101004711000000000|2|62|Desemisión recibo de prima|5|20240916|1|EMISION|20240603|20240916|20241003|0|0| 000000000001054,210| 000000000000000,000|S|11|PTE. EMISIÓN - PDTE. COBRO|198|1|116|1|0| 000001,00000|B16423071|VEGETABLE PROCESSING SERVICE SOCIEDAD LIMITADA.|01010101|0| 000000000000976,120|0|0|2
20240916|51101004721000000000|2|13|Cobro del Recibo|3|20240916|1|EMISION|20240619|20240916|20241019|20240916|20240916| 000000000001539,000| 000000000001425,000|S|22|EMITIDO - COBRADO TOTAL|198|1|116|1|3| 000001,00000|B98151020|SERVICIOS INTEGRALES LUCEMAR SOCIEDAD LIMITADA.|01010101|0| 000000000001425,000|0|0|2
20240916|51101004745000000000|2|13|Cobro del Recibo|3|20240916|1|EMISION|20240619|20240916|20241019|20240916|20240916| 000000000002616,290| 000000000002422,490|S|22|EMITIDO - COBRADO TOTAL|198|1|116|1|3| 000001,00000|B25330085|DISTRIBUIDORA DE BEBIDAS Y ALIMENTOS NEUS VALLES SL|01010101|0| 000000000002422,490|0|0|2
20240916|51101004860000000000|1|11|Puesta al cobro inicial|1|20240916|1|EMISION|20240916|20240916|20241016|0|0| 000000000000764,560| 000000000000000,000|N|11|PTE. EMISIÓN - PDTE. COBRO|198|1|116|1|3| 000001,00000|B19903111|ALIMUNDO IMPORT Y EXPORT SL.|01010102|0| 000000000000760,000|0|0|1
20240916|34107508602000000000|83|74|Enviado aviso de pago|2|20240916|3|REAJUSTE|20230701|20240912|20241012|0|20240912| 000000000000075,780| 000000000000000,000|N|21|EMITIDO - PDTE. COBRO|198|1|151|12|3| 000001,00000|500203261|NORTECNICA REPRESENTACOES E TECNICA SA|01010101|0| 000000000000072,170|0|0|83
20240916|34107509331000000000|87|71|Enviado Facturación electrónica|3|20240916|8|BONUS/MALUS|20220901|20240913|20240829|20240913|20240730|-000000000002957,600|-000000000002816,760|N|22|EMITIDO - COBRADO TOTAL|198|1|151|11|2| 000001,00000|503194395|TORMETAIS SOCIEDADE DE COMERCIALIZACAO DE METAIS LDA|01010101|0|-000000000002816,760|0|0|87
20240916|34107513361000000000|37|71|Enviado Facturación electrónica|11|20240916|2|RENOVACION|20240301|20240913|20241001|20240913|20240913| 000000000001349,540| 000000000001285,280|S|22|EMITIDO - COBRADO TOTAL|198|1|151|7|0| 000001,00000|505818329|JOS¿F.P. RIBEIRO - COM¿CIO E DISTRIBUI¿O DE G¿S, LDA|01010101|0| 000000000001285,280|0|0|37
20240916|34107513718000000000|48|12|Anular Recibo|3|20240916|2|RENOVACION|20241001|20240916|20241031|0|0| 000000000000036,770| 000000000000000,000|N|13|PTE. EMISIÓN -ANULADO|198|1|151|7|3| 000001,00000|503285889|CURTIVIL INDUSTRIA DE CURTUMES LDA|01010102|0| 000000000000036,770|0|0|48
20240916|34107514722000000000|84|21|Puesta al cobro recibo emitido/reajuste|1|20240916|8|BONUS/MALUS|20221101|20240916|20241105|0|20240916| 000000000000012,350| 000000000000000,000|N|21|EMITIDO - PDTE. COBRO|198|1|151|4|3| 000001,00000|501456783|LENARGATECNIC, LDA|01010102|0| 000000000000012,350|0|0|84
20240916|34109001671000000000|190|21|Puesta al cobro recibo emitido/reajuste|1|20240916|3|REAJUSTE|20240401|20240916|20241016|0|20240916|-000000000000041,730| 000000000000000,000|N|21|EMITIDO - PDTE. COBRO|198|1|116|19|3| 000001,00000|A31239841|HORMIGONES ARGA SA|01010102|0|-000000000000041,670|0|0|190
20240916|34109022381000000000|179|11|Puesta al cobro inicial|1|20240916|2|RENOVACION|20240901|20240916|20241001|0|0| 000000000002144,340| 000000000000000,000|N|11|PTE. EMISIÓN - PDTE. COBRO|198|1|116|19|3| 000001,00000|A08779563|LERRASA HIDRAULICA SA|01010102|0| 000000000002141,130|0|0|179
20240916|34109026288000000000|118|13|Cobro del Recibo|2|20240916|8|BONUS/MALUS|20230201|20240916|20241006|20240916|20240906|-000000000000178,910|-000000000000178,640|N|22|EMITIDO - COBRADO TOTAL|198|1|116|17|2| 000001,00000|B96496658|FRUTAS AMADOR SL|01010102|0|-000000000000178,640|0|0|118
20240916|34109051149000000000|156|21|Puesta al cobro recibo emitido/reajuste|1|20240916|3|REAJUSTE|20240101|20240916|20241016|0|20240916|-000000000000242,760| 000000000000000,000|N|21|EMITIDO - PDTE. COBRO|198|1|116|16|3| 000001,00000|B53084802|JU JU JU AQUA CENTER SL|01010102|0|-000000000000242,400|0|0|156
20240916|34109053690000000000|98|21|Puesta al cobro recibo emitido/reajuste|1|20240916|3|REAJUSTE|20240101|20240916|20241016|0|20240916| 000000000003247,750| 000000000000000,000|N|21|EMITIDO - PDTE. COBRO|198|1|116|16|3| 000001,00000|B36797470|GARCI VENTA SL|01010101|0| 000000000003003,010|0|0|98
20240916|34109056240000000000|103|21|Puesta al cobro recibo emitido/reajuste|1|20240916|3|REAJUSTE|20240401|20240916|20241016|0|20240916| 000000000000013,820| 000000000000000,000|N|21|EMITIDO - PDTE. COBRO|198|1|116|16|3| 000001,00000|B63804652|WEH CONECTORES DE PRECISION IBERICA S.L.|01010202|0| 000000000000013,800|0|0|103
20240916|34109067531000000000|130|21|Puesta al cobro recibo emitido/reajuste|1|20240916|3|REAJUSTE|20240101|20240916|20241016|0|20240916| 000000000009582,750| 000000000000000,000|N|21|EMITIDO - PDTE. COBRO|198|1|116|15|3| 000001,00000|B33043860|GOMEZ OVIEDO SL|01010101|0| 000000000008860,610|0|0|130
20240916|34109096292000000000|227|21|Puesta al cobro recibo emitido/reajuste|1|20240916|3|REAJUSTE|20231101|20240916|20241016|0|20240916|-000000000000351,130| 000000000000000,000|N|21|EMITIDO - PDTE. COBRO|198|1|116|12|3| 000001,00000|B31112485|BARBIUR SL|01010102|0|-000000000000350,600|0|0|227
